"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"2727",2024-11-09,1,"wk inc covid hosp",2024-11-16,"20","quantile",0.55,86.6849158491585
"2728",2024-11-09,1,"wk inc covid hosp",2024-11-16,"20","quantile",0.6,95.1807438074381
"2729",2024-11-09,1,"wk inc covid hosp",2024-11-16,"20","quantile",0.65,103.814354643546
"2730",2024-11-09,1,"wk inc covid hosp",2024-11-16,"20","quantile",0.7,112.537297372974
"2731",2024-11-09,1,"wk inc covid hosp",2024-11-16,"20","quantile",0.75,122.364686146861
"2732",2024-11-09,1,"wk inc covid hosp",2024-11-16,"20","quantile",0.8,132.868052680527
"2733",2024-11-09,1,"wk inc covid hosp",2024-11-16,"20","quantile",0.85,143.819793197932
"2734",2024-11-09,1,"wk inc covid hosp",2024-11-16,"20","quantile",0.9,158.755613556136
"2735",2024-11-09,1,"wk inc covid hosp",2024-11-16,"20","quantile",0.95,179.139308893089
"2736",2024-11-09,1,"wk inc covid hosp",2024-11-16,"20","quantile",0.975,195.631117561176
"2737",2024-11-09,1,"wk inc covid hosp",2024-11-16,"20","quantile",0.99,213.365251552515
"2738",2024-11-09,1,"wk inc covid hosp",2024-11-16,"21","quantile",0.01,0
"2739",2024-11-09,1,"wk inc covid hosp",2024-11-16,"21","quantile",0.025,0
"2740",2024-11-09,1,"wk inc covid hosp",2024-11-16,"21","quantile",0.05,0
"2741",2024-11-09,1,"wk inc covid hosp",2024-11-16,"21","quantile",0.1,7.96107461074611
"2742",2024-11-09,1,"wk inc covid hosp",2024-11-16,"21","quantile",0.15,21.0447129471295
"2743",2024-11-09,1,"wk inc covid hosp",2024-11-16,"21","quantile",0.2,32.8274082740827
"2744",2024-11-09,1,"wk inc covid hosp",2024-11-16,"21","quantile",0.25,43.1388938889389
"2745",2024-11-09,1,"wk inc covid hosp",2024-11-16,"21","quantile",0.3,51.5243292432924
"2746",2024-11-09,1,"wk inc covid hosp",2024-11-16,"21","quantile",0.35,59
"2747",2024-11-09,1,"wk inc covid hosp",2024-11-16,"21","quantile",0.4,65.8895848958489
"2748",2024-11-09,1,"wk inc covid hosp",2024-11-16,"21","quantile",0.45,72.1077360773608
"2749",2024-11-09,1,"wk inc covid hosp",2024-11-16,"21","quantile",0.5,78
"2750",2024-11-09,1,"wk inc covid hosp",2024-11-16,"21","quantile",0.55,84
"2751",2024-11-09,1,"wk inc covid hosp",2024-11-16,"21","quantile",0.6,90.0961589615896
"2752",2024-11-09,1,"wk inc covid hosp",2024-11-16,"21","quantile",0.65,97.039717897179
"2753",2024-11-09,1,"wk inc covid hosp",2024-11-16,"21","quantile",0.7,104.594273942739
"2754",2024-11-09,1,"wk inc covid hosp",2024-11-16,"21","quantile",0.75,113.029217792178
"2755",2024-11-09,1,"wk inc covid hosp",2024-11-16,"21","quantile",0.8,123.190999909999
"2756",2024-11-09,1,"wk inc covid hosp",2024-11-16,"21","quantile",0.85,134.727268772688
"2757",2024-11-09,1,"wk inc covid hosp",2024-11-16,"21","quantile",0.9,148.160060600606
"2758",2024-11-09,1,"wk inc covid hosp",2024-11-16,"21","quantile",0.95,167.144953949539
"2759",2024-11-09,1,"wk inc covid hosp",2024-11-16,"21","quantile",0.975,182.694657196572
"2760",2024-11-09,1,"wk inc covid hosp",2024-11-16,"21","quantile",0.99,205.988457084571
"2761",2024-11-09,1,"wk inc covid hosp",2024-11-16,"22","quantile",0.01,0
"2762",2024-11-09,1,"wk inc covid hosp",2024-11-16,"22","quantile",0.025,0
"2763",2024-11-09,1,"wk inc covid hosp",2024-11-16,"22","quantile",0.05,0
"2764",2024-11-09,1,"wk inc covid hosp",2024-11-16,"22","quantile",0.1,0
"2765",2024-11-09,1,"wk inc covid hosp",2024-11-16,"22","quantile",0.15,0
"2766",2024-11-09,1,"wk inc covid hosp",2024-11-16,"22","quantile",0.2,7.69954299542996
"2767",2024-11-09,1,"wk inc covid hosp",2024-11-16,"22","quantile",0.25,16.189759397594
"2768",2024-11-09,1,"wk inc covid hosp",2024-11-16,"22","quantile",0.3,24.6067360673607
"2769",2024-11-09,1,"wk inc covid hosp",2024-11-16,"22","quantile",0.35,31.5506940069401
"2770",2024-11-09,1,"wk inc covid hosp",2024-11-16,"22","quantile",0.4,38.4262082620826
"2771",2024-11-09,1,"wk inc covid hosp",2024-11-16,"22","quantile",0.45,45.5045970459705
"2772",2024-11-09,1,"wk inc covid hosp",2024-11-16,"22","quantile",0.5,51
"2773",2024-11-09,1,"wk inc covid hosp",2024-11-16,"22","quantile",0.55,57.3061785617856
"2774",2024-11-09,1,"wk inc covid hosp",2024-11-16,"22","quantile",0.6,64.1612656126561
"2775",2024-11-09,1,"wk inc covid hosp",2024-11-16,"22","quantile",0.65,71.3742927429274
"2776",2024-11-09,1,"wk inc covid hosp",2024-11-16,"22","quantile",0.7,78.5081240812408
"2777",2024-11-09,1,"wk inc covid hosp",2024-11-16,"22","quantile",0.75,86.6250087500875
"2778",2024-11-09,1,"wk inc covid hosp",2024-11-16,"22","quantile",0.8,95.519429194292
"2779",2024-11-09,1,"wk inc covid hosp",2024-11-16,"22","quantile",0.85,105.540620906209
"2780",2024-11-09,1,"wk inc covid hosp",2024-11-16,"22","quantile",0.9,116.820202202022
"2781",2024-11-09,1,"wk inc covid hosp",2024-11-16,"22","quantile",0.95,134.915278152781
"2782",2024-11-09,1,"wk inc covid hosp",2024-11-16,"22","quantile",0.975,150.794305443054
"2783",2024-11-09,1,"wk inc covid hosp",2024-11-16,"22","quantile",0.99,166.108939489395
"2784",2024-11-09,1,"wk inc covid hosp",2024-11-16,"23","quantile",0.01,0
"2785",2024-11-09,1,"wk inc covid hosp",2024-11-16,"23","quantile",0.025,0
"2786",2024-11-09,1,"wk inc covid hosp",2024-11-16,"23","quantile",0.05,0
"2787",2024-11-09,1,"wk inc covid hosp",2024-11-16,"23","quantile",0.1,0
"2788",2024-11-09,1,"wk inc covid hosp",2024-11-16,"23","quantile",0.15,0
"2789",2024-11-09,1,"wk inc covid hosp",2024-11-16,"23","quantile",0.2,0
"2790",2024-11-09,1,"wk inc covid hosp",2024-11-16,"23","quantile",0.25,0
"2791",2024-11-09,1,"wk inc covid hosp",2024-11-16,"23","quantile",0.3,0
"2792",2024-11-09,1,"wk inc covid hosp",2024-11-16,"23","quantile",0.35,0
"2793",2024-11-09,1,"wk inc covid hosp",2024-11-16,"23","quantile",0.4,2.87998379983799
"2794",2024-11-09,1,"wk inc covid hosp",2024-11-16,"23","quantile",0.45,10.7651026510265
"2795",2024-11-09,1,"wk inc covid hosp",2024-11-16,"23","quantile",0.5,18
"2796",2024-11-09,1,"wk inc covid hosp",2024-11-16,"23","quantile",0.55,26.4834058340583
"2797",2024-11-09,1,"wk inc covid hosp",2024-11-16,"23","quantile",0.6,35.7309783097829
"2798",2024-11-09,1,"wk inc covid hosp",2024-11-16,"23","quantile",0.65,45.0431504315043
"2799",2024-11-09,1,"wk inc covid hosp",2024-11-16,"23","quantile",0.7,54.7332353323533
"2800",2024-11-09,1,"wk inc covid hosp",2024-11-16,"23","quantile",0.75,64.0619756197562
"2801",2024-11-09,1,"wk inc covid hosp",2024-11-16,"23","quantile",0.8,73.7913629136291
"2802",2024-11-09,1,"wk inc covid hosp",2024-11-16,"23","quantile",0.85,83.6849273492735
"2803",2024-11-09,1,"wk inc covid hosp",2024-11-16,"23","quantile",0.9,97.8972519725198
"2804",2024-11-09,1,"wk inc covid hosp",2024-11-16,"23","quantile",0.95,121.931295312953
"2805",2024-11-09,1,"wk inc covid hosp",2024-11-16,"23","quantile",0.975,142.311972369724
"2806",2024-11-09,1,"wk inc covid hosp",2024-11-16,"23","quantile",0.99,160.453518335183
"2807",2024-11-09,1,"wk inc covid hosp",2024-11-16,"24","quantile",0.01,0
"2808",2024-11-09,1,"wk inc covid hosp",2024-11-16,"24","quantile",0.025,0
"2809",2024-11-09,1,"wk inc covid hosp",2024-11-16,"24","quantile",0.05,2.77427624276242
"2810",2024-11-09,1,"wk inc covid hosp",2024-11-16,"24","quantile",0.1,20.9415644156442
"2811",2024-11-09,1,"wk inc covid hosp",2024-11-16,"24","quantile",0.15,34.0175711757117
"2812",2024-11-09,1,"wk inc covid hosp",2024-11-16,"24","quantile",0.2,45.150521505215
"2813",2024-11-09,1,"wk inc covid hosp",2024-11-16,"24","quantile",0.25,54.960229602296
"2814",2024-11-09,1,"wk inc covid hosp",2024-11-16,"24","quantile",0.3,63.8444764447645
"2815",2024-11-09,1,"wk inc covid hosp",2024-11-16,"24","quantile",0.35,71.5812403124031
"2816",2024-11-09,1,"wk inc covid hosp",2024-11-16,"24","quantile",0.4,79.1940059400594
"2817",2024-11-09,1,"wk inc covid hosp",2024-11-16,"24","quantile",0.45,86.6666231662317
"2818",2024-11-09,1,"wk inc covid hosp",2024-11-16,"24","quantile",0.5,94
"2819",2024-11-09,1,"wk inc covid hosp",2024-11-16,"24","quantile",0.55,101.190890908909
"2820",2024-11-09,1,"wk inc covid hosp",2024-11-16,"24","quantile",0.6,108.793793937939
"2821",2024-11-09,1,"wk inc covid hosp",2024-11-16,"24","quantile",0.65,116.424087240872
"2822",2024-11-09,1,"wk inc covid hosp",2024-11-16,"24","quantile",0.7,124.326268262683
"2823",2024-11-09,1,"wk inc covid hosp",2024-11-16,"24","quantile",0.75,133.061088110881
"2824",2024-11-09,1,"wk inc covid hosp",2024-11-16,"24","quantile",0.8,142.921713217132
"2825",2024-11-09,1,"wk inc covid hosp",2024-11-16,"24","quantile",0.85,153.774959249592
"2826",2024-11-09,1,"wk inc covid hosp",2024-11-16,"24","quantile",0.9,167.090212902129
"2827",2024-11-09,1,"wk inc covid hosp",2024-11-16,"24","quantile",0.95,185.262913129131
"2828",2024-11-09,1,"wk inc covid hosp",2024-11-16,"24","quantile",0.975,200.159357593576
"2829",2024-11-09,1,"wk inc covid hosp",2024-11-16,"24","quantile",0.99,215.233472534725
"2830",2024-11-09,1,"wk inc covid hosp",2024-11-16,"25","quantile",0.01,0
"2831",2024-11-09,1,"wk inc covid hosp",2024-11-16,"25","quantile",0.025,0
"2832",2024-11-09,1,"wk inc covid hosp",2024-11-16,"25","quantile",0.05,0
"2833",2024-11-09,1,"wk inc covid hosp",2024-11-16,"25","quantile",0.1,0
"2834",2024-11-09,1,"wk inc covid hosp",2024-11-16,"25","quantile",0.15,0
"2835",2024-11-09,1,"wk inc covid hosp",2024-11-16,"25","quantile",0.2,0
"2836",2024-11-09,1,"wk inc covid hosp",2024-11-16,"25","quantile",0.25,5.72656976569766
"2837",2024-11-09,1,"wk inc covid hosp",2024-11-16,"25","quantile",0.3,11.9622736227362
"2838",2024-11-09,1,"wk inc covid hosp",2024-11-16,"25","quantile",0.35,19.5519600196002
"2839",2024-11-09,1,"wk inc covid hosp",2024-11-16,"25","quantile",0.4,25.869813698137
"2840",2024-11-09,1,"wk inc covid hosp",2024-11-16,"25","quantile",0.45,32.5630991309913
"2841",2024-11-09,1,"wk inc covid hosp",2024-11-16,"25","quantile",0.5,38
"2842",2024-11-09,1,"wk inc covid hosp",2024-11-16,"25","quantile",0.55,45.240422404224
"2843",2024-11-09,1,"wk inc covid hosp",2024-11-16,"25","quantile",0.6,51.1235222352224
"2844",2024-11-09,1,"wk inc covid hosp",2024-11-16,"25","quantile",0.65,57.869813698137
"2845",2024-11-09,1,"wk inc covid hosp",2024-11-16,"25","quantile",0.7,64.7185921859218
"2846",2024-11-09,1,"wk inc covid hosp",2024-11-16,"25","quantile",0.75,72.3515560155601
"2847",2024-11-09,1,"wk inc covid hosp",2024-11-16,"25","quantile",0.8,80.2927819278193
"2848",2024-11-09,1,"wk inc covid hosp",2024-11-16,"25","quantile",0.85,90.6188221882219
"2849",2024-11-09,1,"wk inc covid hosp",2024-11-16,"25","quantile",0.9,102.272728727287
"2850",2024-11-09,1,"wk inc covid hosp",2024-11-16,"25","quantile",0.95,119.869813698137
"2851",2024-11-09,1,"wk inc covid hosp",2024-11-16,"25","quantile",0.975,134.211579615796
"2852",2024-11-09,1,"wk inc covid hosp",2024-11-16,"25","quantile",0.99,148.579048590486
"2853",2024-11-09,1,"wk inc covid hosp",2024-11-16,"26","quantile",0.01,0
"2854",2024-11-09,1,"wk inc covid hosp",2024-11-16,"26","quantile",0.025,0
"2855",2024-11-09,1,"wk inc covid hosp",2024-11-16,"26","quantile",0.05,6.79665646656465
"2856",2024-11-09,1,"wk inc covid hosp",2024-11-16,"26","quantile",0.1,25.7627996279963
"2857",2024-11-09,1,"wk inc covid hosp",2024-11-16,"26","quantile",0.15,35.3676866768668
"2858",2024-11-09,1,"wk inc covid hosp",2024-11-16,"26","quantile",0.2,44
"2859",2024-11-09,1,"wk inc covid hosp",2024-11-16,"26","quantile",0.25,51.8526635266353
"2860",2024-11-09,1,"wk inc covid hosp",2024-11-16,"26","quantile",0.3,60.0674026740267
"2861",2024-11-09,1,"wk inc covid hosp",2024-11-16,"26","quantile",0.35,68.4136561365614
"2862",2024-11-09,1,"wk inc covid hosp",2024-11-16,"26","quantile",0.4,75.2035620356204
"2863",2024-11-09,1,"wk inc covid hosp",2024-11-16,"26","quantile",0.45,81.9010645106451
"2864",2024-11-09,1,"wk inc covid hosp",2024-11-16,"26","quantile",0.5,87
"2865",2024-11-09,1,"wk inc covid hosp",2024-11-16,"26","quantile",0.55,92
"2866",2024-11-09,1,"wk inc covid hosp",2024-11-16,"26","quantile",0.6,98.6090700907009
"2867",2024-11-09,1,"wk inc covid hosp",2024-11-16,"26","quantile",0.65,105.39636296363
"2868",2024-11-09,1,"wk inc covid hosp",2024-11-16,"26","quantile",0.7,113.715752157522
"2869",2024-11-09,1,"wk inc covid hosp",2024-11-16,"26","quantile",0.75,122.120203702037
"2870",2024-11-09,1,"wk inc covid hosp",2024-11-16,"26","quantile",0.8,130.123903239032
"2871",2024-11-09,1,"wk inc covid hosp",2024-11-16,"26","quantile",0.85,138.977976279763
"2872",2024-11-09,1,"wk inc covid hosp",2024-11-16,"26","quantile",0.9,148.49597195972
"2873",2024-11-09,1,"wk inc covid hosp",2024-11-16,"26","quantile",0.95,167.338523385234
"2874",2024-11-09,1,"wk inc covid hosp",2024-11-16,"26","quantile",0.975,180.411017610176
"2875",2024-11-09,1,"wk inc covid hosp",2024-11-16,"26","quantile",0.99,192.889416494165
"2876",2024-11-09,1,"wk inc covid hosp",2024-11-16,"27","quantile",0.01,0
"2877",2024-11-09,1,"wk inc covid hosp",2024-11-16,"27","quantile",0.025,0
"2878",2024-11-09,1,"wk inc covid hosp",2024-11-16,"27","quantile",0.05,0
"2879",2024-11-09,1,"wk inc covid hosp",2024-11-16,"27","quantile",0.1,0
"2880",2024-11-09,1,"wk inc covid hosp",2024-11-16,"27","quantile",0.15,7.17735677356773
"2881",2024-11-09,1,"wk inc covid hosp",2024-11-16,"27","quantile",0.2,16.0724717247172
"2882",2024-11-09,1,"wk inc covid hosp",2024-11-16,"27","quantile",0.25,25.1320988209882
"2883",2024-11-09,1,"wk inc covid hosp",2024-11-16,"27","quantile",0.3,31.5405604056041
"2884",2024-11-09,1,"wk inc covid hosp",2024-11-16,"27","quantile",0.35,38.4534965349653
"2885",2024-11-09,1,"wk inc covid hosp",2024-11-16,"27","quantile",0.4,45.2085570855709
"2886",2024-11-09,1,"wk inc covid hosp",2024-11-16,"27","quantile",0.45,51.8848888488885
"2887",2024-11-09,1,"wk inc covid hosp",2024-11-16,"27","quantile",0.5,57
"2888",2024-11-09,1,"wk inc covid hosp",2024-11-16,"27","quantile",0.55,62.8771932719327
"2889",2024-11-09,1,"wk inc covid hosp",2024-11-16,"27","quantile",0.6,69.2434354343543
"2890",2024-11-09,1,"wk inc covid hosp",2024-11-16,"27","quantile",0.65,75.8833138331383
"2891",2024-11-09,1,"wk inc covid hosp",2024-11-16,"27","quantile",0.7,82.8857178571786
"2892",2024-11-09,1,"wk inc covid hosp",2024-11-16,"27","quantile",0.75,89.3807688076881
"2893",2024-11-09,1,"wk inc covid hosp",2024-11-16,"27","quantile",0.8,98.4435774357744
"2894",2024-11-09,1,"wk inc covid hosp",2024-11-16,"27","quantile",0.85,107.157853078531
"2895",2024-11-09,1,"wk inc covid hosp",2024-11-16,"27","quantile",0.9,119.591799917999
"2896",2024-11-09,1,"wk inc covid hosp",2024-11-16,"27","quantile",0.95,135.611562115621
"2897",2024-11-09,1,"wk inc covid hosp",2024-11-16,"27","quantile",0.975,150.724013740137
"2898",2024-11-09,1,"wk inc covid hosp",2024-11-16,"27","quantile",0.99,166.065952659527
"2899",2024-11-09,1,"wk inc covid hosp",2024-11-16,"28","quantile",0.01,0
"2900",2024-11-09,1,"wk inc covid hosp",2024-11-16,"28","quantile",0.025,0
"2901",2024-11-09,1,"wk inc covid hosp",2024-11-16,"28","quantile",0.05,0
"2902",2024-11-09,1,"wk inc covid hosp",2024-11-16,"28","quantile",0.1,0
"2903",2024-11-09,1,"wk inc covid hosp",2024-11-16,"28","quantile",0.15,0
"2904",2024-11-09,1,"wk inc covid hosp",2024-11-16,"28","quantile",0.2,0
"2905",2024-11-09,1,"wk inc covid hosp",2024-11-16,"28","quantile",0.25,0
"2906",2024-11-09,1,"wk inc covid hosp",2024-11-16,"28","quantile",0.3,0.987619876198771
"2907",2024-11-09,1,"wk inc covid hosp",2024-11-16,"28","quantile",0.35,9.82364023640237
"2908",2024-11-09,1,"wk inc covid hosp",2024-11-16,"28","quantile",0.4,17.4147361473615
"2909",2024-11-09,1,"wk inc covid hosp",2024-11-16,"28","quantile",0.45,25.059612596126
"2910",2024-11-09,1,"wk inc covid hosp",2024-11-16,"28","quantile",0.5,32
"2911",2024-11-09,1,"wk inc covid hosp",2024-11-16,"28","quantile",0.55,40.5481079810798
"2912",2024-11-09,1,"wk inc covid hosp",2024-11-16,"28","quantile",0.6,49.5249552495525
"2913",2024-11-09,1,"wk inc covid hosp",2024-11-16,"28","quantile",0.65,58.8167191671917
"2914",2024-11-09,1,"wk inc covid hosp",2024-11-16,"28","quantile",0.7,67.0858948589486
"2915",2024-11-09,1,"wk inc covid hosp",2024-11-16,"28","quantile",0.75,75.3784212842129
"2916",2024-11-09,1,"wk inc covid hosp",2024-11-16,"28","quantile",0.8,85.8730907309073
"2917",2024-11-09,1,"wk inc covid hosp",2024-11-16,"28","quantile",0.85,97.7109546095461
"2918",2024-11-09,1,"wk inc covid hosp",2024-11-16,"28","quantile",0.9,111.806862068621
"2919",2024-11-09,1,"wk inc covid hosp",2024-11-16,"28","quantile",0.95,133.940967909679
"2920",2024-11-09,1,"wk inc covid hosp",2024-11-16,"28","quantile",0.975,155.604563545635
"2921",2024-11-09,1,"wk inc covid hosp",2024-11-16,"28","quantile",0.99,172.630471604716
"2922",2024-11-09,1,"wk inc covid hosp",2024-11-16,"29","quantile",0.01,0
"2923",2024-11-09,1,"wk inc covid hosp",2024-11-16,"29","quantile",0.025,6.69745097450975
"2924",2024-11-09,1,"wk inc covid hosp",2024-11-16,"29","quantile",0.05,18.8469324693247
"2925",2024-11-09,1,"wk inc covid hosp",2024-11-16,"29","quantile",0.1,34.8351603516035
"2926",2024-11-09,1,"wk inc covid hosp",2024-11-16,"29","quantile",0.15,45.869746697467
"2927",2024-11-09,1,"wk inc covid hosp",2024-11-16,"29","quantile",0.2,54.8826088260883
"2928",2024-11-09,1,"wk inc covid hosp",2024-11-16,"29","quantile",0.25,62.5354903549035
"2929",2024-11-09,1,"wk inc covid hosp",2024-11-16,"29","quantile",0.3,69.8034130341304
"2930",2024-11-09,1,"wk inc covid hosp",2024-11-16,"29","quantile",0.35,76.5486249862498
"2931",2024-11-09,1,"wk inc covid hosp",2024-11-16,"29","quantile",0.4,83
"2932",2024-11-09,1,"wk inc covid hosp",2024-11-16,"29","quantile",0.45,89.0107411074111
"2933",2024-11-09,1,"wk inc covid hosp",2024-11-16,"29","quantile",0.5,95
"2934",2024-11-09,1,"wk inc covid hosp",2024-11-16,"29","quantile",0.55,101
"2935",2024-11-09,1,"wk inc covid hosp",2024-11-16,"29","quantile",0.6,107
"2936",2024-11-09,1,"wk inc covid hosp",2024-11-16,"29","quantile",0.65,113.488349383494
"2937",2024-11-09,1,"wk inc covid hosp",2024-11-16,"29","quantile",0.7,120.10232502325
"2938",2024-11-09,1,"wk inc covid hosp",2024-11-16,"29","quantile",0.75,127.40210402104
"2939",2024-11-09,1,"wk inc covid hosp",2024-11-16,"29","quantile",0.8,135
"2940",2024-11-09,1,"wk inc covid hosp",2024-11-16,"29","quantile",0.85,143.984884848848
"2941",2024-11-09,1,"wk inc covid hosp",2024-11-16,"29","quantile",0.9,154.919141191412
"2942",2024-11-09,1,"wk inc covid hosp",2024-11-16,"29","quantile",0.95,170.948944489445
"2943",2024-11-09,1,"wk inc covid hosp",2024-11-16,"29","quantile",0.975,183.800940509405
"2944",2024-11-09,1,"wk inc covid hosp",2024-11-16,"29","quantile",0.99,197.748363283633
"2945",2024-11-09,1,"wk inc covid hosp",2024-11-16,"30","quantile",0.01,0
"2946",2024-11-09,1,"wk inc covid hosp",2024-11-16,"30","quantile",0.025,0
"2947",2024-11-09,1,"wk inc covid hosp",2024-11-16,"30","quantile",0.05,0
"2948",2024-11-09,1,"wk inc covid hosp",2024-11-16,"30","quantile",0.1,0
"2949",2024-11-09,1,"wk inc covid hosp",2024-11-16,"30","quantile",0.15,0
"2950",2024-11-09,1,"wk inc covid hosp",2024-11-16,"30","quantile",0.2,0
"2951",2024-11-09,1,"wk inc covid hosp",2024-11-16,"30","quantile",0.25,0
"2952",2024-11-09,1,"wk inc covid hosp",2024-11-16,"30","quantile",0.3,0
"2953",2024-11-09,1,"wk inc covid hosp",2024-11-16,"30","quantile",0.35,6.10750007500074
"2954",2024-11-09,1,"wk inc covid hosp",2024-11-16,"30","quantile",0.4,12.40022900229
"2955",2024-11-09,1,"wk inc covid hosp",2024-11-16,"30","quantile",0.45,18.0377723777238
"2956",2024-11-09,1,"wk inc covid hosp",2024-11-16,"30","quantile",0.5,24
"2957",2024-11-09,1,"wk inc covid hosp",2024-11-16,"30","quantile",0.55,31.1492929929299
"2958",2024-11-09,1,"wk inc covid hosp",2024-11-16,"30","quantile",0.6,37.79979299793
"2959",2024-11-09,1,"wk inc covid hosp",2024-11-16,"30","quantile",0.65,44.4413734137341
"2960",2024-11-09,1,"wk inc covid hosp",2024-11-16,"30","quantile",0.7,50.7126351263513
"2961",2024-11-09,1,"wk inc covid hosp",2024-11-16,"30","quantile",0.75,57.9761972619726
"2962",2024-11-09,1,"wk inc covid hosp",2024-11-16,"30","quantile",0.8,66.6466814668147
"2963",2024-11-09,1,"wk inc covid hosp",2024-11-16,"30","quantile",0.85,76.79979299793
"2964",2024-11-09,1,"wk inc covid hosp",2024-11-16,"30","quantile",0.9,88.4154311543116
"2965",2024-11-09,1,"wk inc covid hosp",2024-11-16,"30","quantile",0.95,107.091619916199
"2966",2024-11-09,1,"wk inc covid hosp",2024-11-16,"30","quantile",0.975,120.806815318153
"2967",2024-11-09,1,"wk inc covid hosp",2024-11-16,"30","quantile",0.99,137.79979299793
"2968",2024-11-09,1,"wk inc covid hosp",2024-11-16,"31","quantile",0.01,0
"2969",2024-11-09,1,"wk inc covid hosp",2024-11-16,"31","quantile",0.025,0
"2970",2024-11-09,1,"wk inc covid hosp",2024-11-16,"31","quantile",0.05,0
"2971",2024-11-09,1,"wk inc covid hosp",2024-11-16,"31","quantile",0.1,0
"2972",2024-11-09,1,"wk inc covid hosp",2024-11-16,"31","quantile",0.15,0
"2973",2024-11-09,1,"wk inc covid hosp",2024-11-16,"31","quantile",0.2,0
"2974",2024-11-09,1,"wk inc covid hosp",2024-11-16,"31","quantile",0.25,0
"2975",2024-11-09,1,"wk inc covid hosp",2024-11-16,"31","quantile",0.3,6.94065640656406
"2976",2024-11-09,1,"wk inc covid hosp",2024-11-16,"31","quantile",0.35,15.0916994169942
"2977",2024-11-09,1,"wk inc covid hosp",2024-11-16,"31","quantile",0.4,22.8619776197762
"2978",2024-11-09,1,"wk inc covid hosp",2024-11-16,"31","quantile",0.45,30.1441789417894
"2979",2024-11-09,1,"wk inc covid hosp",2024-11-16,"31","quantile",0.5,36
"2980",2024-11-09,1,"wk inc covid hosp",2024-11-16,"31","quantile",0.55,43.2416399163992
"2981",2024-11-09,1,"wk inc covid hosp",2024-11-16,"31","quantile",0.6,48.9865488654887
"2982",2024-11-09,1,"wk inc covid hosp",2024-11-16,"31","quantile",0.65,56.4715707157072
"2983",2024-11-09,1,"wk inc covid hosp",2024-11-16,"31","quantile",0.7,65.1589645896459
"2984",2024-11-09,1,"wk inc covid hosp",2024-11-16,"31","quantile",0.75,74.8034305343053
"2985",2024-11-09,1,"wk inc covid hosp",2024-11-16,"31","quantile",0.8,84.5226662266623
"2986",2024-11-09,1,"wk inc covid hosp",2024-11-16,"31","quantile",0.85,96.2913819138191
"2987",2024-11-09,1,"wk inc covid hosp",2024-11-16,"31","quantile",0.9,110.557101571016
"2988",2024-11-09,1,"wk inc covid hosp",2024-11-16,"31","quantile",0.95,128.030558805588
"2989",2024-11-09,1,"wk inc covid hosp",2024-11-16,"31","quantile",0.975,143.189374393744
"2990",2024-11-09,1,"wk inc covid hosp",2024-11-16,"31","quantile",0.99,159.901391713917
"2991",2024-11-09,1,"wk inc covid hosp",2024-11-16,"32","quantile",0.01,0
"2992",2024-11-09,1,"wk inc covid hosp",2024-11-16,"32","quantile",0.025,0
"2993",2024-11-09,1,"wk inc covid hosp",2024-11-16,"32","quantile",0.05,0
"2994",2024-11-09,1,"wk inc covid hosp",2024-11-16,"32","quantile",0.1,0
"2995",2024-11-09,1,"wk inc covid hosp",2024-11-16,"32","quantile",0.15,4.22215672156721
"2996",2024-11-09,1,"wk inc covid hosp",2024-11-16,"32","quantile",0.2,14.2692826928269
"2997",2024-11-09,1,"wk inc covid hosp",2024-11-16,"32","quantile",0.25,23.4176141761418
"2998",2024-11-09,1,"wk inc covid hosp",2024-11-16,"32","quantile",0.3,31.130702307023
"2999",2024-11-09,1,"wk inc covid hosp",2024-11-16,"32","quantile",0.35,38.9591595915959
"3000",2024-11-09,1,"wk inc covid hosp",2024-11-16,"32","quantile",0.4,47.3818218182182
"3001",2024-11-09,1,"wk inc covid hosp",2024-11-16,"32","quantile",0.45,54.3968239682397
"3002",2024-11-09,1,"wk inc covid hosp",2024-11-16,"32","quantile",0.5,60
"3003",2024-11-09,1,"wk inc covid hosp",2024-11-16,"32","quantile",0.55,65.7186841868419
"3004",2024-11-09,1,"wk inc covid hosp",2024-11-16,"32","quantile",0.6,72.4190301903019
"3005",2024-11-09,1,"wk inc covid hosp",2024-11-16,"32","quantile",0.65,81.069703197032
"3006",2024-11-09,1,"wk inc covid hosp",2024-11-16,"32","quantile",0.7,89.2149011490115
"3007",2024-11-09,1,"wk inc covid hosp",2024-11-16,"32","quantile",0.75,97.0033525335253
"3008",2024-11-09,1,"wk inc covid hosp",2024-11-16,"32","quantile",0.8,105.905303053031
"3009",2024-11-09,1,"wk inc covid hosp",2024-11-16,"32","quantile",0.85,116.116848668487
"3010",2024-11-09,1,"wk inc covid hosp",2024-11-16,"32","quantile",0.9,129.511305113051
"3011",2024-11-09,1,"wk inc covid hosp",2024-11-16,"32","quantile",0.95,146
"3012",2024-11-09,1,"wk inc covid hosp",2024-11-16,"32","quantile",0.975,157.125332503325
"3013",2024-11-09,1,"wk inc covid hosp",2024-11-16,"32","quantile",0.99,173.421462214622
"3014",2024-11-09,1,"wk inc covid hosp",2024-11-16,"33","quantile",0.01,0
"3015",2024-11-09,1,"wk inc covid hosp",2024-11-16,"33","quantile",0.025,0
"3016",2024-11-09,1,"wk inc covid hosp",2024-11-16,"33","quantile",0.05,0
"3017",2024-11-09,1,"wk inc covid hosp",2024-11-16,"33","quantile",0.1,0
